id,species,year,month,total_length_mm,weight_g,sampling_site,lat,lon,protective_regime,proximity_human_settlements,date
40281,Patella candei,1999,11,44.00,"5,62",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40302,Patella candei,1999,11,44.00,"6,42",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5307,Patella aspera,1999,11,45.00,"5,59",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40221,Patella candei,1999,11,45.00,"4,54",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40222,Patella candei,1999,11,45.00,"6,36",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40226,Patella candei,1999,11,45.00,"5,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40263,Patella candei,1999,11,45.00,"6,48",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5304,Patella aspera,1999,11,46.00,"8,16",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5320,Patella aspera,1999,11,46.00,"9,73",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5326,Patella aspera,1999,11,46.00,"7,01",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5333,Patella aspera,1999,11,46.00,"8,5",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5366,Patella aspera,1999,11,46.00,"9,24",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40224,Patella candei,1999,11,46.00,"5,63",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40244,Patella candei,1999,11,46.00,"6,61",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40246,Patella candei,1999,11,46.00,"7,63",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40280,Patella candei,1999,11,46.00,"5,41",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40288,Patella candei,1999,11,46.00,"6,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40295,Patella candei,1999,11,46.00,"5,93",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40308,Patella candei,1999,11,46.00,"9,00",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5328,Patella aspera,1999,11,47.00,"8,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5374,Patella aspera,1999,11,47.00,"9,7",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5380,Patella aspera,1999,11,47.00,"13,81",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40219,Patella candei,1999,11,47.00,"5,74",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40249,Patella candei,1999,11,47.00,"6,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40253,Patella candei,1999,11,47.00,"6,30",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40260,Patella candei,1999,11,47.00,"7,11",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40264,Patella candei,1999,11,47.00,"7,66",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40265,Patella candei,1999,11,47.00,"7,84",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40270,Patella candei,1999,11,47.00,"7,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40273,Patella candei,1999,11,47.00,"6,31",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40275,Patella candei,1999,11,47.00,"6,19",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40287,Patella candei,1999,11,47.00,"8,24",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5302,Patella aspera,1999,11,48.00,"7,8",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5330,Patella aspera,1999,11,48.00,"8,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5340,Patella aspera,1999,11,48.00,"8,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5345,Patella aspera,1999,11,48.00,"8,49",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5355,Patella aspera,1999,11,48.00,"8,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5373,Patella aspera,1999,11,48.00,"9,85",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40209,Patella candei,1999,11,48.00,"8,72",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40211,Patella candei,1999,11,48.00,"8,27",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40217,Patella candei,1999,11,48.00,"8,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40225,Patella candei,1999,11,48.00,"6,57",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40235,Patella candei,1999,11,48.00,"7,43",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40238,Patella candei,1999,11,48.00,"7,47",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40274,Patella candei,1999,11,48.00,"7,51",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40277,Patella candei,1999,11,48.00,"7,87",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40285,Patella candei,1999,11,48.00,"10,84",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40300,Patella candei,1999,11,48.00,"7,24",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5301,Patella aspera,1999,11,49.00,"9,22",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5312,Patella aspera,1999,11,49.00,"7,64",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40210,Patella candei,1999,11,49.00,"7,92",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40245,Patella candei,1999,11,49.00,"8,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40307,Patella candei,1999,11,49.00,"6,96",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5300,Patella aspera,1999,11,50.00,"10,34",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5311,Patella aspera,1999,11,50.00,"12,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5316,Patella aspera,1999,11,50.00,"10,05",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5322,Patella aspera,1999,11,50.00,"10,51",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5329,Patella aspera,1999,11,50.00,12,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40202,Patella candei,1999,11,50.00,"7,74",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40239,Patella candei,1999,11,50.00,"9,71",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40256,Patella candei,1999,11,50.00,"9,43",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40266,Patella candei,1999,11,50.00,"7,73",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40279,Patella candei,1999,11,50.00,"10,41",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40298,Patella candei,1999,11,50.00,"7,79",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40303,Patella candei,1999,11,50.00,"7,29",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40309,Patella candei,1999,11,50.00,"8,92",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5372,Patella aspera,1999,11,51.00,"12,29",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40204,Patella candei,1999,11,51.00,"7,50",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40214,Patella candei,1999,11,51.00,"7,95",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40223,Patella candei,1999,11,51.00,"9,23",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40227,Patella candei,1999,11,51.00,"12,01",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40234,Patella candei,1999,11,51.00,"9,30",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40247,Patella candei,1999,11,51.00,"7,61",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40282,Patella candei,1999,11,51.00,"10,19",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40283,Patella candei,1999,11,51.00,"12,29",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40293,Patella candei,1999,11,51.00,"8,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40233,Patella candei,1999,11,52.00,"8,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40242,Patella candei,1999,11,52.00,"7,80",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40258,Patella candei,1999,11,52.00,"8,50",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40292,Patella candei,1999,11,52.00,"9,10",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40304,Patella candei,1999,11,52.00,"12,23",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40206,Patella candei,1999,11,53.00,"10,23",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40236,Patella candei,1999,11,53.00,"10,47",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40240,Patella candei,1999,11,53.00,"10,50",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40262,Patella candei,1999,11,53.00,"11,00",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40291,Patella candei,1999,11,53.00,"9,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40297,Patella candei,1999,11,53.00,"13,05",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40299,Patella candei,1999,11,53.00,"9,06",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5314,Patella aspera,1999,11,54.00,"10,31",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5315,Patella aspera,1999,11,54.00,"16,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40248,Patella candei,1999,11,54.00,"12,15",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40276,Patella candei,1999,11,54.00,"10,61",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40290,Patella candei,1999,11,54.00,"13,55",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5344,Patella aspera,1999,11,55.00,"12,9",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5348,Patella aspera,1999,11,55.00,"15,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40241,Patella candei,1999,11,55.00,"10,00",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40289,Patella candei,1999,11,55.00,"11,60",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40296,Patella candei,1999,11,55.00,"11,09",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40301,Patella candei,1999,11,55.00,"12,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40305,Patella candei,1999,11,55.00,"10,61",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5371,Patella aspera,1999,11,56.00,"12,26",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40201,Patella candei,1999,11,56.00,"14,84",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40237,Patella candei,1999,11,56.00,"12,19",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40278,Patella candei,1999,11,56.00,"12,62",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5343,Patella aspera,1999,11,57.00,"15,91",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40228,Patella candei,1999,11,57.00,"11,06",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40229,Patella candei,1999,11,58.00,"10,82",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40257,Patella candei,1999,11,59.00,"13,74",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
40212,Patella candei,1999,11,63.00,"17,59",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/99
5426,Patella aspera,1999,12,30.00,"1,7",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5383,Patella aspera,1999,12,35.00,"4,04",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5384,Patella aspera,1999,12,35.00,"14,34",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5403,Patella aspera,1999,12,38.00,"5,2",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5410,Patella aspera,1999,12,38.00,"4,29",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40357,Patella candei,1999,12,38.00,"3,59",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5389,Patella aspera,1999,12,40.00,"8,71",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5395,Patella aspera,1999,12,40.00,"4,45",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5424,Patella aspera,1999,12,40.00,"5,82",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40324,Patella candei,1999,12,40.00,"3,95",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40356,Patella candei,1999,12,41.00,"4,39",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5425,Patella aspera,1999,12,42.00,"5,33",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40352,Patella candei,1999,12,42.00,"4,50",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5385,Patella aspera,1999,12,43.00,"6,75",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5397,Patella aspera,1999,12,43.00,"5,14",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5404,Patella aspera,1999,12,43.00,"5,1",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5408,Patella aspera,1999,12,43.00,"6,88",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5422,Patella aspera,1999,12,43.00,"8,56",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40314,Patella candei,1999,12,43.00,"4,09",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40347,Patella candei,1999,12,43.00,"5,08",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5394,Patella aspera,1999,12,44.00,"5,37",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5396,Patella aspera,1999,12,44.00,"5,81",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5407,Patella aspera,1999,12,44.00,"7,84",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5411,Patella aspera,1999,12,44.00,"8,36",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40345,Patella candei,1999,12,44.00,"5,75",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40348,Patella candei,1999,12,44.00,"4,80",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5402,Patella aspera,1999,12,45.00,"6,42",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5409,Patella aspera,1999,12,45.00,"7,06",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40342,Patella candei,1999,12,45.00,"6,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5412,Patella aspera,1999,12,46.00,"5,88",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5418,Patella aspera,1999,12,46.00,"6,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40333,Patella candei,1999,12,46.00,"6,80",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40355,Patella candei,1999,12,46.00,"7,17",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5399,Patella aspera,1999,12,47.00,"5,88",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5406,Patella aspera,1999,12,47.00,"8,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5421,Patella aspera,1999,12,47.00,"9,13",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40343,Patella candei,1999,12,47.00,"6,22",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5382,Patella aspera,1999,12,48.00,"6,6",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5398,Patella aspera,1999,12,48.00,"10,71",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5415,Patella aspera,1999,12,48.00,"9,24",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40327,Patella candei,1999,12,48.00,"8,33",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40334,Patella candei,1999,12,48.00,"7,11",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5420,Patella aspera,1999,12,49.00,"8,98",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40328,Patella candei,1999,12,49.00,"7,13",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40335,Patella candei,1999,12,49.00,"8,48",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40350,Patella candei,1999,12,49.00,"9,18",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5387,Patella aspera,1999,12,50.00,"9,48",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5391,Patella aspera,1999,12,50.00,"9,07",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5392,Patella aspera,1999,12,50.00,"14,22",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5413,Patella aspera,1999,12,50.00,"9,6",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5419,Patella aspera,1999,12,50.00,"8,56",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5423,Patella aspera,1999,12,50.00,"6,47",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40330,Patella candei,1999,12,50.00,"8,28",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5388,Patella aspera,1999,12,51.00,"5,14",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5400,Patella aspera,1999,12,51.00,"8,45",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5414,Patella aspera,1999,12,51.00,"11,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40315,Patella candei,1999,12,51.00,"9,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5386,Patella aspera,1999,12,52.00,"10,63",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5401,Patella aspera,1999,12,52.00,"10,82",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5405,Patella aspera,1999,12,52.00,"11,89",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40344,Patella candei,1999,12,52.00,"10,44",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40346,Patella candei,1999,12,52.00,"9,90",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40312,Patella candei,1999,12,53.00,"11,75",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40341,Patella candei,1999,12,53.00,"12,90",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40351,Patella candei,1999,12,53.00,"10,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5381,Patella aspera,1999,12,54.00,"11,18",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5417,Patella aspera,1999,12,55.00,"13,44",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40316,Patella candei,1999,12,55.00,"11,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40317,Patella candei,1999,12,55.00,"14,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40322,Patella candei,1999,12,55.00,"12,04",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40326,Patella candei,1999,12,55.00,"11,83",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40332,Patella candei,1999,12,55.00,"13,29",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40340,Patella candei,1999,12,56.00,"12,07",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5390,Patella aspera,1999,12,57.00,"13,8",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40325,Patella candei,1999,12,57.00,"14,38",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40331,Patella candei,1999,12,57.00,"15,22",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40353,Patella candei,1999,12,57.00,"15,44",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5416,Patella aspera,1999,12,58.00,"16,62",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40321,Patella candei,1999,12,58.00,"15,76",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40323,Patella candei,1999,12,60.00,"16,84",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40318,Patella candei,1999,12,61.00,"12,39",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40349,Patella candei,1999,12,61.00,"15,79",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40354,Patella candei,1999,12,61.00,"18,40",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
5393,Patella aspera,1999,12,62.00,"13,36",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40310,Patella candei,1999,12,62.00,"19,13",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40311,Patella candei,1999,12,62.00,"21,46",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40313,Patella candei,1999,12,63.00,"22,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40337,Patella candei,1999,12,63.00,"19,86",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40339,Patella candei,1999,12,63.00,"20,80",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40336,Patella candei,1999,12,64.00,"22,49",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40329,Patella candei,1999,12,65.00,"27,33",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
40320,Patella candei,1999,12,66.00,"24,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,12/1/99
